"","timestamp","close"
"1",1582727400,96.9800033569336
"2",1582727460,96.9749984741211
"3",1582727520,97.0299987792969
"4",1582727580,97.0800018310547
"5",1582727640,96.630500793457
"6",1582727700,96.9800033569336
"7",1582727760,97.3199996948242
"8",1582727820,97.5899963378906
"9",1582727880,97.3850021362305
"10",1582727940,97.5899963378906
"11",1582728000,97.5400009155273
"12",1582728060,97.7099990844727
"13",1582728120,97.7249984741211
"14",1582728180,97.8499984741211
"15",1582728240,97.7799987792969
"16",1582728300,97.6600036621094
"17",1582728360,NA
"18",1582728392,97.5899963378906
