"","timestamp","close"
"1",1582641000,530.260009765625
"2",1582641060,530.789978027344
"3",1582641120,529.669982910156
"4",1582641180,530.52001953125
"5",1582641240,529.359985351562
"6",1582641300,529.97998046875
"7",1582641360,528.599975585938
"8",1582641420,530
"9",1582641480,530.385009765625
"10",1582641540,530.179992675781
"11",1582641600,529.690002441406
"12",1582641660,529.809997558594
"13",1582641720,529.700012207031
"14",1582641780,529.640014648438
"15",1582641840,528.905029296875
"16",1582641900,527.150024414062
"17",1582641960,526.820007324219
"18",1582642020,526.859985351562
"19",1582642080,NA
"20",1582642140,527.155029296875
"21",1582642200,527.150024414062
"22",1582642260,527.400024414062
"23",1582642320,528.585388183594
"24",1582642380,529.034973144531
"25",1582642440,528.919982910156
"26",1582642500,528.094970703125
"27",1582642560,529.080017089844
"28",1582642620,528.450012207031
"29",1582642680,528.77001953125
"30",1582642740,527.840026855469
"31",1582642800,528.400024414062
"32",1582642860,527.710021972656
"33",1582642920,528.440002441406
"34",1582642980,528.330017089844
"35",1582643040,528.169982910156
"36",1582643100,527.72998046875
"37",1582643160,527.734985351562
"38",1582643220,528.630004882812
"39",1582643280,528.414978027344
"40",1582643340,528.320007324219
"41",1582643400,527.868225097656
"42",1582643460,527.5
"43",1582643520,526.95361328125
"44",1582643580,527.010009765625
"45",1582643640,NA
"46",1582643700,526.804992675781
"47",1582643760,526.880004882812
"48",1582643820,526.849975585938
"49",1582643880,526.530029296875
"50",1582643940,526.950012207031
"51",1582644000,525.859985351562
"52",1582644060,526.049987792969
"53",1582644120,525.409973144531
"54",1582644180,525.330017089844
"55",1582644240,524.820007324219
"56",1582644300,523.244995117188
"57",1582644360,522.820007324219
"58",1582644420,521.919982910156
"59",1582644480,523.5
"60",1582644540,522.664978027344
"61",1582644600,522.929992675781
"62",1582644660,522.885009765625
"63",1582644720,521.320007324219
"64",1582644780,522.364990234375
"65",1582644840,522.119995117188
"66",1582644900,522.789978027344
"67",1582644960,523.150024414062
"68",1582645020,523.52001953125
"69",1582645080,523.200012207031
"70",1582645140,522.829284667969
"71",1582645200,522.169982910156
"72",1582645260,522.22998046875
"73",1582645320,521.309997558594
"74",1582645380,521.5
"75",1582645440,522.43798828125
"76",1582645500,522.64501953125
"77",1582645560,521.780029296875
"78",1582645620,521.799987792969
"79",1582645680,521.609985351562
"80",1582645740,521.159973144531
"81",1582645800,520.35498046875
"82",1582645860,520
"83",1582645920,519.909973144531
"84",1582645980,518.589294433594
"85",1582646040,519.900024414062
"86",1582646100,519.599975585938
"87",1582646160,520.039978027344
"88",1582646220,520.214416503906
"89",1582646280,520.97998046875
"90",1582646340,520.940002441406
"91",1582646400,521.005004882812
"92",1582646460,521.710021972656
"93",1582646520,521.510009765625
"94",1582646580,521.075012207031
"95",1582646640,520.325012207031
"96",1582646700,520.299987792969
"97",1582646760,519.390014648438
"98",1582646820,519.6259765625
"99",1582646880,520.179992675781
"100",1582646940,519.280029296875
"101",1582647000,520.190002441406
"102",1582647060,520.325012207031
"103",1582647120,520.969970703125
"104",1582647180,520.130004882812
"105",1582647240,NA
"106",1582647300,519.840026855469
"107",1582647360,519.260009765625
"108",1582647420,518.669982910156
"109",1582647480,517.72998046875
"110",1582647540,518.619995117188
"111",1582647600,518.280029296875
"112",1582647660,518.320007324219
"113",1582647720,518.234985351562
"114",1582647780,518.190002441406
"115",1582647840,517.950012207031
"116",1582647900,519.122985839844
"117",1582647960,518.630004882812
"118",1582648020,518.947998046875
"119",1582648080,518.97998046875
"120",1582648140,519.130004882812
"121",1582648200,518.739990234375
"122",1582648260,518.950012207031
"123",1582648320,518.929992675781
"124",1582648380,519.039978027344
"125",1582648440,519.039978027344
"126",1582648500,518.440002441406
"127",1582648560,518.630004882812
"128",1582648620,520
"129",1582648680,519.275024414062
"130",1582648740,519.525024414062
"131",1582648800,518.97998046875
"132",1582648860,518.760009765625
"133",1582648920,518.469970703125
"134",1582648980,518.340026855469
"135",1582649040,518.080017089844
"136",1582649100,518.419982910156
"137",1582649160,518.919982910156
"138",1582649220,519.460021972656
"139",1582649280,520
"140",1582649340,520.960021972656
"141",1582649400,519.77001953125
"142",1582649460,519.869995117188
"143",1582649520,520.159973144531
"144",1582649580,520.359985351562
"145",1582649640,520.359985351562
"146",1582649700,520.469970703125
"147",1582649760,520
"148",1582649820,520.099975585938
"149",1582649880,519.997497558594
"150",1582649940,520.325012207031
"151",1582650000,520.627624511719
"152",1582650060,519.85498046875
"153",1582650120,519.834228515625
"154",1582650180,519.890014648438
"155",1582650240,519.140014648438
"156",1582650300,519.830017089844
"157",1582650360,519.251525878906
"158",1582650420,519.590026855469
"159",1582650480,519.686889648438
"160",1582650540,519.809997558594
"161",1582650600,520.210021972656
"162",1582650660,519.869995117188
"163",1582650720,520.190002441406
"164",1582650780,519.900024414062
"165",1582650840,519.830017089844
"166",1582650900,518.679992675781
"167",1582650960,518.289978027344
"168",1582651020,518.400024414062
"169",1582651080,518.289978027344
"170",1582651140,518.890014648438
"171",1582651200,518.890014648438
"172",1582651260,518.619995117188
"173",1582651320,519.059997558594
"174",1582651380,519.059997558594
"175",1582651440,518.989990234375
"176",1582651500,519.010009765625
"177",1582651560,519.10498046875
"178",1582651620,519.330993652344
"179",1582651680,519.349975585938
"180",1582651740,519.179992675781
"181",1582651800,519.330017089844
"182",1582651860,519.25
"183",1582651920,520
"184",1582651980,NA
"185",1582652040,520.601684570312
"186",1582652100,521.325073242188
"187",1582652160,NA
"188",1582652220,521.344970703125
"189",1582652280,520.953674316406
"190",1582652340,521.240783691406
"191",1582652400,520.799987792969
"192",1582652460,520.599975585938
"193",1582652520,520.044982910156
"194",1582652580,519.900024414062
"195",1582652640,519.109985351562
"196",1582652700,518.22998046875
"197",1582652760,518.030029296875
"198",1582652820,518
"199",1582652880,517.630004882812
"200",1582652940,517.619995117188
"201",1582653000,517.320007324219
"202",1582653060,517.739990234375
"203",1582653120,518
"204",1582653180,518
"205",1582653240,517.77001953125
"206",1582653300,517.419982910156
"207",1582653360,517.362670898438
"208",1582653420,517.286193847656
"209",1582653480,517.200012207031
"210",1582653540,517.169982910156
"211",1582653600,516.719970703125
"212",1582653660,516.331176757812
"213",1582653720,517.27001953125
"214",1582653780,518
"215",1582653840,516.690490722656
"216",1582653900,516.830017089844
"217",1582653960,516.724975585938
"218",1582654020,517.190002441406
"219",1582654080,517.067016601562
"220",1582654140,517.320007324219
"221",1582654200,517.955017089844
"222",1582654260,517.635009765625
"223",1582654320,517.679992675781
"224",1582654380,517.369995117188
"225",1582654440,516.799987792969
"226",1582654500,516.640014648438
"227",1582654560,515.744995117188
"228",1582654620,514.940002441406
"229",1582654680,514.760009765625
"230",1582654740,514.840026855469
"231",1582654800,514.390014648438
"232",1582654860,514.60498046875
"233",1582654920,515.140014648438
"234",1582654980,515.669982910156
"235",1582655040,NA
"236",1582655100,515.25
"237",1582655160,515.580017089844
"238",1582655220,NA
"239",1582655280,516.02001953125
"240",1582655340,515.869995117188
"241",1582655400,515.450012207031
"242",1582655460,514.880004882812
"243",1582655520,514.989990234375
"244",1582655580,515.02001953125
"245",1582655640,515.15771484375
"246",1582655700,514.710021972656
"247",1582655760,514.409973144531
"248",1582655820,515.147888183594
"249",1582655880,514.559997558594
"250",1582655940,514.280029296875
"251",1582656000,513.72998046875
"252",1582656060,513.859985351562
"253",1582656120,513.647827148438
"254",1582656180,513.549987792969
"255",1582656240,514.369995117188
"256",1582656300,514.489990234375
"257",1582656360,514.510009765625
"258",1582656420,515.200012207031
"259",1582656480,514.597290039062
"260",1582656540,NA
"261",1582656600,514.510009765625
"262",1582656660,514.359985351562
"263",1582656720,513.47998046875
"264",1582656780,513.080017089844
"265",1582656840,513.158813476562
"266",1582656900,NA
"267",1582656960,513.460021972656
"268",1582657020,512.950012207031
"269",1582657080,512.700012207031
"270",1582657140,512.179992675781
"271",1582657200,511.950012207031
"272",1582657260,510.029998779297
"273",1582657320,508.839996337891
"274",1582657380,509.559997558594
"275",1582657440,510.535003662109
"276",1582657500,510.700012207031
"277",1582657560,509.630004882812
"278",1582657620,509.184997558594
"279",1582657680,508.079986572266
"280",1582657740,506.570007324219
"281",1582657800,506.720001220703
"282",1582657860,506.489990234375
"283",1582657920,506.661407470703
"284",1582657980,507.279998779297
"285",1582658040,507.579986572266
"286",1582658100,507.829986572266
"287",1582658160,507.779998779297
"288",1582658220,507.290008544922
"289",1582658280,506.820007324219
"290",1582658340,507.359985351562
"291",1582658400,507.820007324219
"292",1582658460,507.396789550781
"293",1582658520,507.459991455078
"294",1582658580,507.640014648438
"295",1582658640,506.299987792969
"296",1582658700,506.950012207031
"297",1582658760,506.589996337891
"298",1582658820,NA
"299",1582658880,505.640014648438
"300",1582658940,505.459991455078
"301",1582659000,504.470001220703
"302",1582659060,505.209991455078
"303",1582659120,505.774993896484
"304",1582659180,505.934997558594
"305",1582659240,505.549987792969
"306",1582659300,505
"307",1582659360,505.477996826172
"308",1582659420,505.204986572266
"309",1582659480,504.859985351562
"310",1582659540,504.140014648438
"311",1582659600,504.495697021484
"312",1582659660,504.068695068359
"313",1582659720,505.640014648438
"314",1582659780,506.235595703125
"315",1582659840,507
"316",1582659900,506.390014648438
"317",1582659960,506.540008544922
"318",1582660020,507.160003662109
"319",1582660080,506.825012207031
"320",1582660140,506.929992675781
"321",1582660200,506.579986572266
"322",1582660260,507.089996337891
"323",1582660320,506.720001220703
"324",1582660380,506.920013427734
"325",1582660440,507.859985351562
"326",1582660500,508.170013427734
"327",1582660560,508.630004882812
"328",1582660620,508.309997558594
"329",1582660680,507.795013427734
"330",1582660740,508.339996337891
"331",1582660800,509.190002441406
"332",1582660860,510.045013427734
"333",1582660920,509.070007324219
"334",1582660980,507.975006103516
"335",1582661040,508.484985351562
"336",1582661100,509.350006103516
"337",1582661160,508.339996337891
"338",1582661220,508.600006103516
"339",1582661280,508.019989013672
"340",1582661340,508.440002441406
"341",1582661400,507.989990234375
"342",1582661460,507.790008544922
"343",1582661520,507.459991455078
"344",1582661580,507.260009765625
"345",1582661640,507.225006103516
"346",1582661700,506.600006103516
"347",1582661760,507.359985351562
"348",1582661820,506.470001220703
"349",1582661880,506.649993896484
"350",1582661940,506.864990234375
"351",1582662000,507.089996337891
"352",1582662060,506.25
"353",1582662120,505.940002441406
"354",1582662180,505.464996337891
"355",1582662240,505.839996337891
"356",1582662300,504.799987792969
"357",1582662360,505.320007324219
"358",1582662420,506.304992675781
"359",1582662480,505.940002441406
